id,title,duration_min,speakers_name,speakers_occupation,event,topics,views,page_url,published_date,recorded_date,subtitle_languages,likes
1634,"A father-daughter bond, one photo at a time",3.35,Steven Addis,Brand strategist,TED2012,"parenting, photography, kids",1596382,https://www.ted.com/talks/steven_addis_a_father_daughter_bond_one_photo_at_a_time,2012-12-19,2012-02-29,"Greek, Afrikaans, Vietnamese, Italian, Arabic, Bulgarian, Irish, Czech, Estonian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Nepali, Chinese, Simplified, Lithuanian, English, Thai, Romanian, Polish, French, Armenian, Slovenian, Croatian, Tibetan, Danish, Persian, Finnish, Hungarian, Japanese, Hebrew, Serbian, Albanian, Korean, Swedish, Slovak, German, Ukrainian, Marathi, Portuguese, Brazilian, Burmese, Mongolian, Northern Kurdish (Kurmanji), Kurdish (Central)",47000
1553,Before I die I want to ...,6.05,Candy Chang,"Artist, designer, urban planner",TEDGlobal 2012,"cities, death, art, community, TED Fellows, public space",5941408,https://www.ted.com/talks/candy_chang_before_i_die_i_want_to,2012-11-23,2012-07-23,"Greek, Vietnamese, Catalan, Italian, Arabic, Portuguese, Brazilian, Bulgarian, Czech, Azerbaijani, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Swahili, Chinese, Traditional, Turkish, Latvian, Croatian, English, Thai, Romanian, Polish, Belarusian, French, Armenian, French (Canada), German, Hungarian, Persian, Hindi, Danish, Japanese, Hebrew, Malagasy, Kazakh, Serbian, Korean, Swedish, Slovak, Ukrainian, Burmese, Estonian, Northern Kurdish (Kurmanji), Urdu, Kurdish (Central)",178000
1622,"Forget multitasking, try monotasking",2.5833333333333335,Paolo Cardini,Designer,TEDGlobal 2012,"culture, technology, design, product design, humor",2787965,https://www.ted.com/talks/paolo_cardini_forget_multitasking_try_monotasking,2012-11-30,2012-06-27,"Greek, English, Vietnamese, Catalan, Italian, Portuguese, Brazilian, Ukrainian, Czech, Azerbaijani, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Norwegian Bokmal, Turkish, Chinese, Simplified, Lithuanian, Thai, Romanian, Polish, Tamil, Amharic, French, Bulgarian, Malay, Croatian, German, Hungarian, Persian, Hindi, Danish, Japanese, Hebrew, Kazakh, Serbian, Albanian, Mongolian, Korean, Swedish, Macedonian, Slovak, Montenegrin, Arabic, Northern Kurdish (Kurmanji), Slovenian, Burmese, Latvian, Kurdish (Central)",83000
1629,"A Saudi, an Indian and an Iranian walk into a Qatari bar ...",6.9,Maz Jobrani,Comedian,TEDxSummit,"culture, entertainment, performance, comedy, humor, TEDx, Middle East",19780246,https://www.ted.com/talks/maz_jobrani_a_saudi_an_indian_and_an_iranian_walk_into_a_qatari_bar,2012-12-12,2012-04-22,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Latvian, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Ukrainian, Hindi, Northern Kurdish (Kurmanji), Kurdish (Central)",593000
1617,Want to help someone? Shut up and listen!,16.866666666666667,Ernesto Sirolli,Sustainable development expert,TEDxEQChCh,"global issues, business, TEDx, international development",3687839,https://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen,2012-11-26,2012-09-01,"Greek, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, Lithuanian, English, Thai, Romanian, Polish, French, Bulgarian, German, Danish, Persian, Finnish, Hungarian, Japanese, Hebrew, Serbian, Korean, Swedish, Slovak, Ukrainian, Slovenian, Georgian",110000
1610,Why I love vultures,6.4,Munir Virani,"Raptor biologist, wildlife photographer",TED@Nairobi,"environment, science, Africa, animals, nature, biology, history, pollution, biodiversity, bacteria, birds, wind energy, Egypt, conservation, ecology",1238718,https://www.ted.com/talks/munir_virani_why_i_love_vultures,2012-11-29,2012-05-05,"Greek, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, English, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Danish, Persian, Hungarian, Japanese, Hebrew, Korean, Macedonian, Slovak, Ukrainian, Marathi, Northern Kurdish (Kurmanji)",37000
1626,Could tissue engineering mean personalized medicine?,6.033333333333333,Nina Tandon,Tissue engineering researcher,TEDGlobal 2012,"science, technology, engineering, biotech, innovation, disease, health, health care, cancer, biology, medicine, illness, TED Fellows, medical research, synthetic biology, human body, drugs",1308154,https://www.ted.com/talks/nina_tandon_could_tissue_engineering_mean_personalized_medicine,2012-12-06,2012-06-26,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Ukrainian, Croatian, German, Danish, Persian, Hindi, Hungarian, Japanese, Hebrew, Serbian, Korean, Montenegrin, Galician, Northern Kurdish (Kurmanji), Kurdish (Central)",39000
1625,Please don't take my Air Jordans,8.65,Lemon Andersen,Poet and actor,TEDYouth 2011,"performance, poetry, spoken word",1481218,https://www.ted.com/talks/lemon_andersen_please_don_t_take_my_air_jordans,2012-12-07,2011-11-19,"Greek, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Chinese, Simplified, English, Romanian, Polish, French, Bulgarian, German, Persian, Japanese, Hebrew, Serbian, Korean",44000
23800,Why is there a b in doubt?,3.25,Gina Cooke,Educator,TED-Ed,"history, communication, language, TED-Ed, animation",657106,https://www.ted.com/talks/gina_cooke_why_is_there_a_b_in_doubt,2019-01-18,2012-12-17,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Chinese, Simplified, Thai, Romanian, Polish, French, German, Hungarian, Persian, Japanese, Hebrew, Korean, Uzbek, Northern Kurdish (Kurmanji), Turkish, Kurdish (Central), Indonesian, Greek, Burmese",19000
1637,What fear can teach us,11.216666666666667,Karen Thompson Walker,Novelist,TEDGlobal 2012,"entertainment, death, creativity, storytelling, fear",2605742,https://www.ted.com/talks/karen_thompson_walker_what_fear_can_teach_us,2013-01-02,2012-06-28,"Greek, English, Vietnamese, Italian, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Latvian, Thai, Romanian, Polish, French, Bulgarian, Slovenian, German, Hungarian, Japanese, Hebrew, Kazakh, Serbian, Korean, Arabic, Ukrainian, Persian, Danish, Croatian",78000
23807,How we see color,3.5166666666666666,Colm Kelleher,Educator,TED-Ed,"science, sight, TED-Ed, animation",1169826,https://www.ted.com/talks/colm_kelleher_how_we_see_color,2019-01-23,2013-01-08,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Portuguese, Chinese, Traditional, Norwegian Bokmal, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Ukrainian, German, Persian, Japanese, Hebrew, Korean, Slovak, Czech, Northern Kurdish (Kurmanji), Indonesian, Kurdish (Central)",35000
1623,Why global jihad is losing,16.233333333333334,Bobby Ghosh,Editor,TEDxGeorgetown,"culture, global issues, politics, religion, terrorism, war, TEDx, Egypt",742839,https://www.ted.com/talks/bobby_ghosh_why_global_jihad_is_losing,2012-12-03,2012-09-29,"Greek, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Chinese, Traditional, Turkish, Chinese, Simplified, English, Romanian, Polish, French, Bulgarian, German, Japanese, Hebrew, Korean, Swedish, Estonian",22000
1611,A bath without water,4.933333333333334,Ludwick Marishane,Entrepreneur,TED@Johannesburg,"invention, business, entrepreneur, innovation, Africa, water, international development",1781854,https://www.ted.com/talks/ludwick_marishane_a_bath_without_water,2012-12-04,2012-05-03,"Greek, English, Vietnamese, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Lithuanian, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Persian, Japanese, Hebrew, Malagasy, Serbian, Albanian, Korean, Urdu, Slovak, Ukrainian, Hungarian",53000
1624,Lessons in business ... from prison,4.716666666666667,Jeff Smith,Recovering politician,TED@New York,"business, prison",1357054,https://www.ted.com/talks/jeff_smith_lessons_in_business_from_prison,2012-12-05,2012-06-07,"Greek, English, Vietnamese, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Danish, Persian, Armenian, Hungarian, Japanese, Hebrew, Georgian, Serbian, Korean",40000
1627,"Pool medical patents, save lives",10.983333333333333,Ellen 't Hoen,Medicine law expert,TEDxZurich 2012,"science, invention, business, software, collaboration, social change, disease, health, health care, history, activism, medicine, AIDS, illness, public health, society, TEDx, medical research, pandemic, bioethics, drugs, ethics",442202,https://www.ted.com/talks/ellen_t_hoen_pool_medical_patents_save_lives,2012-12-10,2012-10-25,"Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, English, Thai, Romanian, Polish, French, Bulgarian, German, Japanese, Hebrew, Serbian, Korean, Slovak, Ukrainian",13000
1642,How common threats can make common (political) ground,19.733333333333334,Jonathan Haidt,Social psychologist,TEDSalon NY2012,"global issues, politics, psychology, society",693270,https://www.ted.com/talks/jonathan_haidt_how_common_threats_can_make_common_political_ground,2013-01-07,2012-12-19,"Greek, English, Vietnamese, Italian, Portuguese, Brazilian, Spanish, Russian, Dutch, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, German, Hungarian, Japanese, Hebrew, Serbian, Korean, Macedonian, Arabic",20000
1643,Deep sea diving ... in a wheelchair,9.35,Sue Austin,Performance artist,TEDxWomen 2012,"performance, art, TEDx, disability, ocean",2522637,https://www.ted.com/talks/sue_austin_deep_sea_diving_in_a_wheelchair,2013-01-08,2012-12-01,"Greek, Chinese, Yue, Vietnamese, Italian, English, Portuguese, Brazilian, Bulgarian, Czech, Estonian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Lithuanian, Thai, Romanian, Polish, French, German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Arabic, Ukrainian, Croatian",75000
1648,Could the sun be good for your heart?,12.7,Richard Weller,Dermatologist,TEDxGlasgow,"environment, science, disease, health, health care, biology, medicine, illness, chemistry, TEDx, medical research, human body, heart",1225465,https://www.ted.com/talks/richard_weller_could_the_sun_be_good_for_your_heart,2013-01-17,2012-03-04,"Greek, English, Vietnamese, Italian, Portuguese, Brazilian, Czech, Galician, Spanish, Russian, Dutch, Chinese, Traditional, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Danish, Japanese, Hebrew, Serbian, Korean, Arabic, Turkish",36000
23813,Is light a particle or a wave?,4.216666666666667,Colm Kelleher,Educator,TED-Ed,"science, history, TED-Ed, animation",1363818,https://www.ted.com/talks/colm_kelleher_is_light_a_particle_or_a_wave,2019-01-02,2013-01-17,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, French, Bulgarian, Japanese, Hebrew, Korean, Polish, German, Burmese, Northern Kurdish (Kurmanji), Indonesian",40000
1662,I think we all need a pep talk,3.466666666666667,Kid President,Inspirer,SoulPancake,"comedy, humor, kids",1058385,https://www.ted.com/talks/kid_president_i_think_we_all_need_a_pep_talk,2013-02-01,2013-01-24,no subtitles,31000
23818,In on a secret? That's dramatic irony,2.6333333333333333,Christopher Warner,Educator,TED-Ed,"education, storytelling, literature, writing, TED-Ed, animation",1378871,https://www.ted.com/talks/christopher_warner_in_on_a_secret_that_s_dramatic_irony,2020-02-13,2013-01-29,"Russian, French, English, Chinese, Traditional, Portuguese, Chinese, Simplified, Serbian, German, Korean, Italian, Persian, Arabic, Portuguese, Brazilian, Polish, Bulgarian, Romanian, Japanese, Spanish, Hebrew, Vietnamese, Turkish, Indonesian, Dutch, Hungarian, Burmese, Greek, Northern Kurdish (Kurmanji), Kurdish (Central)",41000
1666,Dare to educate Afghan girls,9.316666666666666,Shabana Basij-Rasikh,"Educator, social entrepreneur",TEDxWomen 2012,"global issues, education, women, TEDx, feminism",1218059,https://www.ted.com/talks/shabana_basij_rasikh_dare_to_educate_afghan_girls,2013-02-11,2012-12-01,"Greek, Vietnamese, Somali, Italian, Arabic, Portuguese, Brazilian, Bulgarian, Czech, Indonesian, Spanish, Pashto, Azerbaijani, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, English, Thai, Slovenian, Romanian, Polish, French, Russian, Croatian, Bengali, Hungarian, Persian, Hindi, Danish, Japanese, Hebrew, Georgian, Kazakh, Serbian, Albanian, Korean, Swedish, Urdu, Slovak, German, Ukrainian, Marathi, Punjabi, Northern Kurdish (Kurmanji)",36000
1655,Hey science teachers -- make it fun,13.883333333333333,Tyler DeWitt,Technology-driven science educator,TEDxBeaconStreet,"science, DNA, genetics, education, psychology, biology, marketing, storytelling, bacteria, microbiology, TEDx, human body, kids",1984110,https://www.ted.com/talks/tyler_dewitt_hey_science_teachers_make_it_fun,2013-02-05,2012-11-17,"Greek, English, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, French (Canada), German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Swedish, Slovak, Ukrainian, Slovenian",59000
1663,One second every day,7.75,Cesar Kuriyama,Video maker,TED2012,"memory, art, film, Internet",2061619,https://www.ted.com/talks/cesar_kuriyama_one_second_every_day,2013-02-06,2012-03-02,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Latvian, Croatian, Lithuanian, Thai, Romanian, Polish, French, Bulgarian, French (Canada), German, Danish, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Swedish, Macedonian, Slovak, Ukrainian, Burmese",61000
23827,Inside OKCupid: The math of online dating,7.316666666666666,Christian Rudder,Educator,TED-Ed,"technology, relationships, math, TED-Ed, animation",1261087,https://www.ted.com/talks/christian_rudder_inside_okcupid_the_math_of_online_dating,2019-01-16,2013-02-13,"Russian, French, English, Portuguese, Vietnamese, German, Korean, Italian, Latvian, Chinese, Simplified, Arabic, Portuguese, Brazilian, Polish, Thai, Chinese, Traditional, Romanian, Japanese, Spanish, Hebrew, Belarusian, Turkish, Greek, Indonesian",37000
1670,Could your language affect your ability to save money?,11.933333333333334,Keith Chen,Behavioral economist,TEDGlobal 2012,"business, economics, language, data, behavioral economics",2010098,https://www.ted.com/talks/keith_chen_could_your_language_affect_your_ability_to_save_money,2013-02-19,2012-06-23,"Greek, Vietnamese, Italian, Czech, Arabic, Portuguese, Brazilian, Bulgarian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Latvian, Croatian, English, Thai, Romanian, Polish, French, German, Danish, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Ukrainian, Basque",60000
1674,How a fly flies,15.633333333333333,Michael Dickinson,Biologist,TEDxCaltech,"science, flight, animals, cognitive science, evolution, biology, brain, insects, neuroscience, TEDx, ecology, human body, nanotechnology",1907398,https://www.ted.com/talks/michael_dickinson_how_a_fly_flies,2013-02-22,2013-01-18,"Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, English, Romanian, Polish, French, German, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Swedish, Macedonian",57000
1568,"Biohacking -- you can do it, too",9.85,Ellen Jorgensen,"Biologist, community science advocate",TEDGlobal 2012,"science, technology, engineering, invention, entrepreneur, DNA, biotech, genetics, media, software, collaboration, innovation, art, biology, future, community, microbiology, Internet, journalism, bioethics, code, synthetic biology",1345068,https://www.ted.com/talks/ellen_jorgensen_biohacking_you_can_do_it_too,2013-01-15,2012-06-22,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Danish, Japanese, Hebrew, Serbian, Korean, Ukrainian",40000
